player_tag,final_elo,last_observed_trophies,matches_played
9GQRJY09V,1292.4,8708,495
JJRG9R2QV,1313.5,8556,495
C2C0QL02L,1116.5,8502,495
CGVG20QGQ,1262.5,8596,495
2U28U9P2P,1149.5,8206,495
8G8QCJ9YV,1300.4,8816,494
RULR09RP,1308.9,8881,494
99JU0LVPV,1336.4,9000,494
8RPQC8LUC,1175.4,8586,494
YC9QQLPL,1382.4,8738,494
YCPVVUP,1283.1,8702,494
P2PLRG8GJ,1261.0,8609,494
8RU8CYUL2,1210.7,8632,494
8PGCU9GGP,1181.8,9000,494
202G9QC9J,1377.9,8733,494
RPR2QCPU,1112.0,8710,494
JVYLYLC8L,1304.0,8622,493
2209JLLRG,1294.8,8727,493
90Y8V0UY,1303.1,8837,493
GCPRR8YR,1179.9,8502,493
L0YQCJUC,1204.9,8863,493
CGL8U0V0,1123.0,8181,493
YLQU008LG,1180.7,8174,493
PLYPGG8V,1137.6,8560,493
P2CJ9RVRQ,1246.0,9000,493
VV2UVRG8,1361.2,9000,493
9C98RPUGU,1245.1,9000,493
99VVJ2CL,1264.0,8706,493
Y922JQLG,1127.7,8587,493
9VPC880QP,1330.5,9000,493
8V0Q88QJ,1101.7,9000,493
PP009ULVV,1072.6,8500,493
JCL29GU,1302.9,9000,493
9R2PLG9G2,1108.5,8581,493
G2UL89Y9Y,1129.3,8531,493
2RJQ9RRRU,1207.2,8642,492
Y2V99QPR,1280.9,8639,492
2QCGYLRY,1147.3,8617,492
80JP9VVCC,1429.0,9000,492
9JY98QCV,1297.0,9000,492
808YPC9VQ,1106.8,8500,492
YLY82GUY,1355.8,8509,492
2RYQ8V80,1286.1,8549,492
G28VRUQ2J,1288.2,8712,492
JGLL00RJ,1330.9,9000,492
J8Y92C2,1216.0,8769,492
JJC09UU8,1203.9,8700,492
P22LUL8RL,1258.1,9000,492
C9VPCVYP,1177.9,8683,492
8LJ9YJ2CJ,1321.6,8721,492
VG9L0PJ,1123.1,8589,492
2G8JJ009V,1275.5,8709,492
PRL0Q828,1224.0,8647,492
V20RJVCV,1319.8,9000,492
C09V8LU,1238.1,9000,492
2Y9J0CJRV,1393.8,8908,491
292Q02JVC,1266.4,8500,491
YL0VYLP0J,1068.6,8619,491
8R9980RPL,1209.3,9000,491
908RQ8QQG,1248.7,9000,491
20RL8QJ8,1211.8,8302,491
PYRJ9UUUR,1096.4,8500,491
RQ9RJPQY,1211.0,8620,491
CJY2JPC0Q,1283.5,8730,491
L9YY9VR,1341.8,8714,491
8RVJJGRPU,1269.0,8647,491
2V8YR20C,1199.7,8647,491
908L9P9C,1218.8,8587,491
2CJLLQVRC,1144.1,9000,491
288JGR9CJ,1195.7,8560,491
UQYVCVQUR,1077.2,8559,491
UYYCLGLL,1075.3,8530,491
990RPY9R9,1020.9,8503,491
2J2G2LULL,1201.0,9000,490
2GP2QLGQQ,1180.2,8695,490
G8GJQJYG,1314.2,9000,490
P0GVQG0JU,1282.8,8550,490
GGGQRPRJU,1282.3,8820,490
PV8LC2U8U,1209.0,8833,490
8J2GJ80V8,1030.3,8500,490
YURYGJ0UV,1413.1,9000,490
RPLPL20U,1051.6,8207,490
99LQ828J9,1343.3,8885,490
2GL0RYYUL,1251.0,9000,490
99JLYGPV0,1328.6,8763,490
2J808U9CR,1206.6,8586,490
9U08VV2L,1138.1,9000,489
PCP099928,1466.6,9000,489
28Q2R0LL,1047.0,8720,489
8YLRP8JV,1058.8,8901,489
8PP2LURLY,1252.7,9000,489
828YPLJJC,1262.9,9000,489
YR8VPUCV,1180.9,8567,489
YRC9V08R,1065.3,8666,489
22LRYVPC2,1182.4,8571,489
9CL0CUGP,1225.5,9000,489
LRU2J9V2Y,1141.2,8500,489
R9LJ0R2V,1305.0,9000,489
9PRJQLG0,1217.7,9000,489
VYY9JVCJ,1265.5,8619,489
PC0C2LUG0,1213.7,9000,489
2CGYJJQ00,1226.5,9000,489
8LC0VVYG9,1257.0,9000,489
28U29JQR0,1294.7,9000,489
PQURRYGQU,1222.9,8567,489
90R090GR,1244.1,9000,489
8QCY9VPC,1266.3,8530,489
PR98CUUC8,1140.8,8531,489
RYGG8PYJ,1113.1,8373,489
LPYUUCUGG,1322.5,8768,489
RJ8J0LVCJ,1164.6,9000,489
PPGQGLQ9,1438.1,8943,489
9Q2VGYJC,1322.3,8769,489
8G8C9YU0,1233.8,8500,489
2G92J9VUV,1208.3,8583,489
2QGP92P8P,1354.9,8538,489
PJLCYR8R,1184.6,8530,488
2J8VGQCLL,1283.0,8658,488
CCV2YJPY,1117.0,8705,488
PQYU02JP,1229.6,9000,488
GRL22CL8,1247.0,8750,488
UGRGJL0G,1080.9,8813,488
8P8VCVJV,1224.2,8705,488
9VCCGCQRL,1362.8,9000,488
2JJPRCVCQ,1135.7,9000,488
RQQ9LLGGY,1274.7,8642,488
9YRQYCLG8,1356.6,9000,488
8RGG2CPJQ,1257.4,8779,488
2PLQ9GVJL,1128.2,8358,488
YLY0UCU0V,1101.9,8595,488
GQRYCU200,1452.2,9000,488
9Y9CLLC80,1148.6,8647,487
R99RCCLG,1007.3,8566,487
LLVCCC9YG,1339.2,9000,487
29YC2Y9UC,1289.4,8413,487
YV889VY0,1402.0,9000,487
8GP8V8JRG,1113.6,8500,487
QC928Q22U,1127.8,9000,487
V2LQGCJ8,1237.6,9000,487
22U90VUC,1278.8,8563,487
20LRUY2V9,1276.7,9000,487
8C8VVGYPJ,1225.6,9000,487
L9CCCLG8,1121.6,8530,487
9890PVC0,1319.9,9000,487
9VVGLYLVP,1058.1,8500,487
8YJPRU2U,1115.7,9000,487
U82YQR0RG,881.8,8500,487
VVVQ8CU9,1294.4,8712,487
29Y22QPYR,1155.4,8161,487
8JLG99QP,1264.6,8708,486
8JPQ2QGVQ,1228.0,8799,486
2828UY20L,1189.2,8531,486
2L28R0JV,1228.3,8753,486
909LC9LP,1283.6,9000,486
QCV022Q9J,1128.9,8597,486
9Q80UQ2P,1287.1,9000,486
JUY0RP0LY,1280.1,9000,486
J2L8CPGC,1193.5,8589,486
9PVPJ8PP0,1314.0,8850,486
9UL28U8RG,1133.9,9000,486
888QG20LG,1136.1,8756,486
YQ9LYLU,1330.0,8860,486
8LY8PU09,1146.5,8533,486
2UYLGVJ80,1231.0,8662,486
P0PRJ29RR,1214.7,8607,486
UJLJCQRYP,1100.2,8500,486
2Q8VVYJVY,1142.8,8551,486
20YP82UYQ,1258.2,8503,486
R28VQV28J,1090.5,8530,486
890CV0YY,1229.7,8724,485
88Q0JVVRJ,1303.0,8654,485
8GCLL8P2,1112.6,8667,485
G2CR8RJ,1139.3,8663,485
88P9RVYU8,1227.5,9000,485
R2VCQLCG,1288.7,8821,485
LL99PJU9Y,1090.1,8500,485
2LP220G08,1032.3,8500,485
8J09C0JU,1241.0,8557,485
QJPLPG9V,1109.0,8683,485
82PVJJRJQ,1083.8,8530,485
UVVQPP2QG,1193.1,8625,485
JG2CU2PY,1056.0,8500,485
P82R8UCJ,1375.8,8848,485
LQ8C90V9,1126.4,8500,485
L28PYG8U,1257.8,8840,485
LRC0JYP2,1224.2,9000,484
2LJJJGLL,1327.7,8688,484
2CP20P99,1150.3,8531,484
80U8P98R0,1325.6,8683,484
9YYPJ9P2L,1308.0,8730,484
9CQQ29PQ,1061.3,8500,484
8LGVUL0U9,1148.1,8560,484
P900CPQ0,1138.6,8710,484
PCVRVLJCU,1391.8,9000,484
RJGVUJ0R,1359.1,9000,484
RRJGP8U9,1218.1,8652,483
QGJULR8,1246.8,8615,483
2G8GL0PPQ,1314.4,9000,483
QVQQ808,1267.0,8680,483
98Y82QQV,1228.7,9000,483
92P0L00PL,1352.3,8769,483
9PCQY9L9R,1312.2,8857,483
2GG0GG8YQ,1105.0,8714,483
9LLCQ8RQ,1069.1,8621,483
9PG0V09C,1237.5,8795,483
GGVP0QYRU,1064.2,8722,483
LGU0RYL8,1358.5,9000,483
2YCR2GQVV,1412.8,9000,483
2LYRVGVJ,1284.9,8639,483
29VC2YLJ8,1154.9,8500,483
9CLYU8C0C,1147.4,9000,482
P20YLP2G,1252.1,8642,482
8982C9PPV,1192.2,8500,482
U90CRP99,1225.3,8705,482
YCPVVJ0L8,1298.3,9000,482
2QG80YLV8,1270.8,9000,482
2YJRU88,1153.1,9000,482
90PCUR0PG,1287.9,8622,482
8LJR9Q9Y2,1523.3,9000,482
L98C2JJQ,1206.3,9000,482
8JGPU9LU,1397.5,9000,482
2CJCRVPJG,1287.3,8578,482
2LG9CJYL,1068.4,9000,482
2LR0LQRGG,1297.5,8779,482
QV2PYL,1405.6,9000,482
2UJ8JUY8,1134.8,9000,482
LJ0P8LJJV,1269.2,8426,482
8P92QGYQC,1251.6,9000,482
2YY28Q2CP,1332.9,8858,481
88JCGJRQL,1154.5,8613,481
RPLGUY90R,1283.1,9000,481
200L0G9VV,1156.7,8833,481
9L0PVPQV,1207.4,9000,481
9P9RC0L8P,1272.1,9000,481
28CURJYPG,1125.0,8756,481
Q0VLP28J,1379.9,9000,481
2JPQJUCPP,1145.9,8500,481
RYG2VUVP,1140.0,8500,481
9GJRR88PP,1293.2,8805,481
8JJ9L8P8C,1284.5,8683,481
82UQJR92V,1217.7,8860,481
282YG2G8,1169.5,8591,480
2VCPLURRR,1295.4,9000,480
2CUUCJVPJ,1360.7,8935,480
90QVR9CVR,1122.3,8413,480
JPGUYG80P,1157.3,8756,480
9L8YQRLVJ,1236.4,9000,480
88280Y82Y,1201.1,8591,480
RY2J029UQ,1185.1,8500,480
9C098CY9Y,1205.2,8873,480
R98LRY9YR,1236.8,9000,480
8CY2LULP,1043.9,8587,480
888CPPL9J,1104.9,8500,480
PP0GVJRG,1153.9,8565,480
9P2292CVR,1288.7,9000,480
YPYPVLP2U,1296.6,8751,480
2V9QPG9V,1242.0,8583,480
CCRR2RV8,1114.9,8530,480
YGPPCLRV2,1123.7,8500,479
VRR89VYYU,1177.1,8741,479
20G820UL,1192.1,9000,479
JQGPGG9CP,1318.4,8701,479
V99J28QY,1241.4,8562,479
2PLU0G0G2,1279.9,8702,479
U0PL8Y20,1381.9,9000,479
8PG000U0Y,1127.8,9000,479
9JGRYVPRQ,1173.1,8500,479
V9UJGVQVY,1248.4,9000,479
C2LLVYJL,1160.3,9000,479
8R08J2VQ,1115.1,8684,479
U2GQYPJJ9,1187.3,8571,479
9YRGCV0LU,1294.5,8780,479
U0J2J889V,1146.3,8622,479
2VLGL9RVP,1246.6,8353,479
2QVRPQCVV,1266.3,8622,479
8JYG0GLJ9,1306.2,8565,479
2CV02UVVR,1157.8,8565,479
2280L8VQL,1001.3,8530,479
8V8RPG2LG,1147.7,9000,478
2VQUY22U0,1193.7,8583,478
Q2LVP2VP,1135.8,8740,478
P9822PU9,1159.1,8326,478
2JGLLQRGG,1335.6,8648,478
92PG0PQQ8,1324.4,9000,478
GCYP2VQ2P,1162.3,8500,478
CLPYJJGV,1248.4,9000,478
P2YJVUU,1200.1,9000,478
YYQLRU98,1208.3,9000,478
9P9YR2UQC,1245.4,8643,478
2C9Q229C,1329.4,8005,478
V9PUVGP2,1277.5,8795,478
290UGU29L,1306.0,8621,478
9922RJV0,1247.7,8682,478
GQG20RVLR,1002.7,8163,477
PQYP9L0Y,1257.6,8504,477
882JLQQU,1351.9,8734,477
8U0G0J8GU,1094.6,8500,477
8G802QP0,1165.5,9000,477
C9LQ299C,1164.3,8566,477
LYJ98GYR,1044.5,8500,477
QUL0RV9GP,1212.3,8676,477
LQ29YV,1383.9,8825,477
8G2YUYQ2,1206.7,8634,477
8VJVRUJJ,1126.5,8592,477
90QP0C9UQ,1194.5,8877,477
2C8VCG90,1224.2,9000,477
CY88GUG8Y,1215.2,9000,477
Q2LJ2UPJV,1072.5,8392,477
LVYCGJYP,1218.0,9000,477
LYRGUCR,1313.7,9000,477
J8RVJ9Q,1304.2,9000,477
8GUVPU20G,1227.9,8678,477
Q2Y2GYYJ,1181.3,9000,477
RP8J20G2,1232.4,8585,476
JGUR0JQ2,1246.1,8590,476
2L0L0CCCY,1137.3,8753,476
28RQGUGRL,1057.9,8697,476
8CJL22LRG,1139.1,9000,476
UVUGQCJUY,1183.5,8583,476
Y0PYJJQJP,1330.6,9000,476
8298VJ80,1262.8,8560,476
90QRYR89J,1330.6,8793,476
2GC0QYPY0,1239.7,8588,476
LJV00VY2,1245.2,8586,476
22R08P2GU,1301.2,8750,476
U828JRQJ,1137.8,9000,476
2CG2L2UG,1209.3,8614,476
29UQ9URUG,1072.0,8500,476
229RCGPJG,1245.4,8561,476
LCJYLV29,1139.2,8064,476
8PJ0280R,1220.9,8605,475
P2CL9090C,1412.6,9000,475
JPRG8GJPY,1085.9,8526,475
Y8UCRRJ,1193.1,9000,475
882G2Q0V,1099.1,9000,475
PYP9YGRY,1260.0,9000,475
RRJJLGGG,1221.1,8587,475
2VCLLCGPR,1124.2,8642,475
8JQCQVUUP,1247.0,8565,475
9U9C0RLY,1155.9,8621,475
90G2UYLLP,1219.0,8587,475
GGPJ2PPL0,1166.7,8269,475
2R2VCCQ0,1209.4,8753,475
88YRLVRYP,1315.1,8756,475
CQ0J82JG8,1315.4,8770,475
PR0VCP89V,1026.9,8559,475
YG298JGP,1255.0,8639,475
8QPLU8YC,1410.0,9000,475
8P9YVY88L,1166.3,8723,475
9CVU2JYP,1274.5,8763,475
8J99RPJUU,1224.6,9000,475
99PYLQY2U,1221.0,8729,475
9UUVQCPPP,1260.5,8645,474
8Q0PL0PVJ,1224.6,9000,474
89R2UURR,1188.9,8531,474
YYVG9UULY,1280.9,9000,474
8RLG22GP2,1210.4,8790,474
L0U99QJC9,1209.1,8565,474
CQJGQC20P,1209.5,8617,474
PQUU2RC29,1261.0,8668,474
8U9YRLYPU,1179.7,8632,474
PRPRQGU2,1249.6,9000,474
8CUC9V0QC,1289.5,9000,474
C82L8RGL,1280.0,8760,474
2PGR8UYU0,1180.5,8528,474
P0L2JV9RL,1315.1,8752,474
L8U9GV90,1165.8,8533,474
PLL8LGGJP,1278.4,9000,474
9LJ0CP9UP,1137.6,8210,474
90VGJYCY9,1226.5,8612,474
Q0LG9RVC,1417.2,8741,474
2G9QRQPGV,1235.9,8638,473
YJ0YV0LC,1270.6,8816,473
9VPV08G8,1290.7,8841,473
P80V0UG0P,1204.5,8680,473
L0LRJJQC,1283.8,8746,473
200UUVRRV,1315.8,8702,473
22JRUPVJQ,1229.0,9000,473
8PUC2LQCC,1372.5,9000,473
J90JPCLR,1113.7,8555,473
P2U8JQCG,1099.4,8500,473
28J989UGV,1123.5,8568,473
CGG0LU92,1160.2,8479,473
8GPC0QJ,1048.9,8590,473
2CRLGCUGJ,1109.9,8622,473
29YCCUQ0G,1312.9,9000,473
2UUJ0Y8YJ,1119.8,8138,473
2PQ82RQU9,1105.1,8704,473
8G02QJLQ,1163.8,8500,473
2LYC0QLC0,1260.4,8860,473
J0QPVJVP,1219.7,8615,473
GL928G8,965.2,8500,473
90RYV2LY,1285.6,8722,472
9JL9LJU9,1283.3,8648,472
QGR0YYLL,1014.9,8500,472
90UQ0RP,1223.8,8580,472
UR2PPLU2U,1442.8,9000,472
28209JQ0,1221.7,8586,472
9CYJRCLJC,1196.2,8622,472
C89Y98GY,1140.5,8500,472
PJJ0G000,1241.6,8651,472
9JUU8UY2R,1164.1,8619,472
8QGGJUQJ,1242.7,8677,472
PGPV08L0,1063.5,8532,472
P889YL92Y,1251.8,8580,472
8QGULJCP,1358.5,9000,472
98UJL9YY,1120.1,8500,472
9YQUULPY,1163.9,8528,472
92GP0JQC,1094.2,8378,472
9LV00G2PU,1131.5,8560,472
P2GYGCCQ9,1286.0,8814,472
PRLLCPLVR,1355.5,8606,472
VR8V9CPQ,1242.1,9000,472
G20VC02R,1312.2,8905,471
P9JGJQPYQ,1329.0,8787,471
2UP88JJLP,1172.8,9000,471
2JUCCVVR8,1149.4,8502,471
G2V8RCLJG,1200.6,8534,471
2CCRVR9YQ,1221.2,9000,471
8LPGP88U,1182.4,9000,471
YV9VCGJQC,1242.0,9000,471
VVJRUYC9,1163.9,8529,471
8YP0RGGPC,1274.5,9000,471
8G0VJ2YP,1240.3,8689,471
L2URRGUYQ,1279.3,8500,471
9QLUR2JQ,1206.8,8819,471
9J2820LP,1280.0,8744,471
90PLCLJ2V,1289.3,9000,471
2J8YYV0CY,1307.7,9000,471
PQCJJJPP,1323.5,8722,471
90UY2R,1124.5,8521,471
VCGLQ2JG,1251.2,8627,471
LRV2RLV,1072.7,8503,471
PQ09UCRLJ,1158.9,8533,471
2QY2QPCVG,1189.9,9000,471
9P9RP9P88,1202.5,9000,471
GRU090PQU,1326.2,9000,471
20PCCJ88P,1157.8,8531,471
29LP2PQLY,1169.4,8563,471
YJYYJRY9,1210.8,8765,470
9VCRYCGV2,1236.2,9000,470
9LG8RPLG,1274.7,8705,470
PLYGG0VR8,1262.6,9000,470
822UJQV8C,1367.0,9000,470
88C0QP2Y9,1284.3,9000,470
YUVLRPL,978.8,8500,470
RPGQG0GLJ,1214.2,8708,470
YQLR922Q,1271.8,9000,470
9QGY0UYV,1250.1,8528,470
99VQ0L2PG,1236.0,9000,470
8Y02YU0Q,1162.0,9000,470
2UQR2VYYQ,1309.5,8772,470
UV2JJRVCQ,1333.7,8741,470
UCVPQJ0J,1120.6,8500,470
2J0PQUC2R,1124.4,8702,470
VYQU8RP8,1070.0,8463,470
RCYJQ2Q2L,1310.3,9000,470
CCYU80LP8,1040.0,8592,469
8QJCLRVV0,1140.6,9000,469
8G080CGV,1174.3,9000,469
92QG2LLQ,1324.9,8761,469
280VU8VRJ,1161.2,8560,469
J8G80VRJ,1315.9,9000,469
9GJLGQ22V,1162.0,8500,469
9UJJV9L9R,1097.3,8530,469
GJC999P,1065.8,8501,469
9CGC89G9,1184.8,9000,469
QRJ2C29RR,1124.1,8770,469
PQ0Y2RQYL,1208.3,8925,469
9CP8CR88Y,1313.3,9000,469
9G00UUCPV,1189.5,9000,469
PPRUPC8V0,1247.2,9000,469
9UPG92JC,1305.8,9000,469
LQ8V0URP,1239.1,9000,469
L0JJVJJ8P,1105.4,9000,469
PQUC98Q8,1233.4,8500,469
VR9C2G9U,1226.0,9000,469
8G2C8UYVQ,1350.5,8857,469
8RP89QU8,1224.4,8701,469
VL28Y9J,1344.6,9000,469
8GCRYQYQ8,1255.1,8509,469
YY0RVYJ8,1254.5,8664,468
PJPLUL9R0,1214.4,8557,468
2RQCPL00,1328.3,8739,468
RJ920GYU,1271.8,9000,468
YGCUJCGYL,1063.4,8135,468
YY8GYUR,1174.7,9000,468
QCG0V9VU0,1341.2,9000,468
8UY28209U,1223.9,8277,468
8J99Q9G2,1198.7,8625,468
LGG9LYUYP,1259.7,8750,468
2RYL2LL2P,1219.8,8500,468
CU0JPPCVP,1260.5,8848,467
VLCRGY,1266.2,8696,467
29PURP0C,1187.3,8560,467
808V29JL2,1194.0,8735,467
2R29PCPQJ,1260.5,8652,467
2GLG8802J,1294.5,9000,467
L80092U0,1250.6,8625,467
C92U8GV,1248.1,8695,467
PVV0VGY00,1169.6,8314,467
89G2CPLU,1054.0,8503,467
PPJRVC8R8,1422.9,8616,467
2U0YURL,1272.8,9000,467
222CQG80V,1251.7,9000,467
YJY28QL8Y,1211.4,8500,467
8PYLVLULY,1297.6,8808,467
8G2RYR80,1172.9,8331,467
RYUR0Q09,1065.2,8535,467
P0L2J2YGJ,1254.2,8618,467
2YLP9PULQ,1102.0,8530,467
80CQ0CLUR,1304.5,8530,467
80VRVV9R9,1199.0,8560,467
LCPR8V0,1036.8,8109,467
J0GGV2GR,1158.9,8740,467
PLV8PLPQC,1408.1,8820,467
2RUJG8CRG,1353.6,9000,467
P8Y928GC9,1281.4,8819,467
208Y8U9,1301.6,8588,467
YJJCJPQ2,1382.8,9000,467
PQUYG0UC,1332.6,9000,467
20JPG9RJU,1222.7,8654,467
8P29V0YUP,1406.5,9000,467
LPLQUPCV,1180.2,8507,467
P00U80C0L,1215.3,9000,467
J0GPC2Y8,1183.8,8536,467
8JRQVRGPY,1353.3,8804,467
80RCV98,1187.1,8829,467
89PYJLLC2,1495.9,9000,466
UQ2QUU8Y,1114.9,9000,466
L9L2C08Q,1219.0,8589,466
LJ8VRGQRJ,1210.8,8549,466
8JQ2QPPG,1152.4,9000,466
9YY8U2YLY,1189.9,8612,466
VG0LV9JU,1210.9,8560,466
2JC2LJQCR,1222.0,8296,466
G8Y0YQYR,1223.2,9000,466
YJGQLLVU,1119.1,9000,466
RJR0YL22,1202.3,8675,466
VV89VR8V,1124.7,9000,466
2C80GJV8,1177.7,8530,466
PVLQJLLGC,1280.2,8587,466
CYVR098R,1277.4,9000,466
92CJ82YQR,1311.0,8619,466
28YG8UV9L,1345.7,9000,466
UP9CGJP02,1264.3,9000,466
R8Y99GYC,1291.2,9000,466
2YYL2PLGJ,1324.9,8808,466
YUVCUUUV,1274.9,9000,465
JCYPJ99G,1270.0,8703,465
P0Y2LU2P,1155.9,8557,465
2CRQ8UC8L,1327.7,8825,465
L9PGUYVPJ,1198.8,8500,465
YCLQQP28,1090.5,8653,465
8002CRP9,1421.8,9000,465
L8J9UQP90,1176.9,9000,465
9G8CYC88L,1103.2,8320,465
2LLRRQYPG,1370.2,9000,465
80LYCJ0V,1267.5,8500,465
PYU8LPVVL,1246.8,8629,465
2V22RYVYR,1432.5,9000,465
8GGUGP2GC,1147.6,8562,465
VJL9089R,1226.8,8630,465
98Q89R9J0,1170.2,9000,465
2R0C2PR2P,1208.8,9000,465
C8URQCUR,1302.5,8845,465
2VVC0VVL2,1155.2,9000,464
8LY8YC0L,1262.7,9000,464
VJ0Y8UP0,1090.6,8500,464
YPGVLGLC,1154.2,8776,464
U8GPR22L,1127.4,8530,464
G0LL2CY8,1272.8,9000,464
2JQGG8YJ9,1216.5,8706,464
P8R8R0Q9Y,1278.5,8734,464
2GYR22U00,1374.5,8811,464
JJCYLP9C,1155.6,8188,464
9GU280Y9P,1249.7,8500,464
RRJYYL2P,1332.9,9000,464
CG0QQLG0,1232.5,8660,464
98RL9YJ2J,1320.9,8844,464
J2YCJ802,1186.4,8500,464
8UCUG8JYP,1131.2,8505,464
92YU9VYG0,1243.1,9000,464
8RJ9J8922,1277.7,9000,464
JJCQLLRCJ,1201.4,9000,464
JJYYVP22G,1241.2,8592,464
20200YG2L,1278.1,8679,464
98RV8Y8YJ,1163.3,8500,464
2JUU8C00,1293.4,9000,464
U9LQ8P8L,1066.2,8730,463
P2C0P98J,1020.6,8111,463
8QRJCLLV,1247.9,8579,463
2J9GYC098,1187.5,8594,463
90CP2PR8P,1131.7,8500,463
U9UQVLR8,1338.5,8943,463
98082LCCV,1313.0,9000,463
2CPLUVJCG,1217.2,8184,463
88Y0QJP8G,1055.5,8500,463
8GPJGQ0VL,1162.5,8619,463
Q0QVJ0RJ,1165.9,8591,463
2YQQVYPP2,1219.3,8557,463
22JYLLLQR,1311.2,8824,463
C2VGCGQJV,1338.1,8847,463
P2JQLRYYU,1334.5,9000,463
GCC822U9Y,1233.1,8500,463
PQ8JLYU80,1173.7,8568,463
R0YJ22YQJ,1141.6,8757,462
UY90RR8LU,1352.5,8711,462
YY202JR80,1293.6,8664,462
2RUV8CP0,1202.1,8527,462
YUJGJY,1368.1,9000,462
2GQLYUJC0,1074.7,9000,462
UQVQLUJJV,1139.4,8559,462
2UPLL8R9J,1364.4,8816,462
RGPP8PQ9,1210.9,9000,462
C2PQC9GJL,1264.5,8741,462
2Y9JJ0VGY,1226.1,9000,462
8UVR0LRV,1385.2,9000,462
2YCJP9GGV,1177.2,8704,462
80RP0Q2R0,1249.5,9000,462
20JV882J,1130.0,8594,462
UJGJL8PP,1215.9,8742,462
90LQ9CC0L,1249.2,8530,462
82CGR299P,1194.9,8560,462
92L2RYLGG,1155.1,8618,461
82GRPJ8VL,1226.2,8500,461
88RV9L28,1251.6,8708,461
LY0UYVL,1210.1,8531,461
9YYYP9PC0,1183.4,9000,461
8QCYCRJQ,1284.9,8886,461
R909L9PG9,1204.8,8348,461
2YQQ99PC,1104.9,8500,461
J28GG9J8,1303.9,9000,461
LRCC8JG,1208.0,8616,461
L08U8RC9Q,1366.7,9000,461
2Q99CV2R0,1233.7,9000,461
YG2YY8Y8,1368.4,9000,461
22QY9YRVV,1167.6,8797,461
2Q80P09P,1244.0,8562,461
8QQYJ0JPP,1182.5,8606,461
PJLP0PU2J,1203.9,8500,461
LL9LVP0QU,1323.8,8823,461
92LLYCUQL,1124.2,8588,461
8LJ8P8LCV,1249.6,9000,461
88JJ0YG0,1218.8,8730,461
QJCJPQU9,1275.8,8463,460
8CQ8LVJVR,1086.0,9000,460
8QG2PVQG,1258.5,9000,460
UPQYQL8Y,1194.6,8668,460
CGP0P8CC,1299.7,9000,460
9JU0G09LC,1332.7,9000,460
8GGLJL2PL,1294.4,8414,460
29028VVLV,1120.4,8825,460
2YVLG9YCU,1268.7,8685,460
YCY2JRR,1209.5,8784,460
9CGVV8LGV,1339.3,9000,460
29VPPC9R0,1190.2,8593,460
9V9UVLJJY,1249.5,8677,460
2CJJQUPYG,1270.1,9000,460
P0P8JYLC,1279.3,9000,460
P8GUV0RU,1121.7,9000,460
LCGJ0CCJU,1224.3,8593,460
P9PQ2C9Y,1258.2,9000,460
UV8P9UR8,1133.5,8524,460
2ULVLG2Q2,1295.8,8747,460
880PUYP90,1164.7,8555,460
CUGLJUYUY,1244.2,8612,460
92990P2JV,1149.1,8466,459
2VYQUY0P,1305.0,8878,459
99Y90PQR2,1255.5,8276,459
99LL2VYCL,1146.2,8264,459
J92UVPY,1247.7,9000,459
CLPCGLL2L,1197.6,8500,459
9L8RLJP9R,1064.9,8500,459
QYV29UUGC,1226.8,9000,459
YRUCVCYJ,1152.0,8537,459
LR89YG9C,1326.9,8911,459
2YG2YGJQ,1163.9,8589,459
CRYC2UQ2,1391.9,9000,459
8Q9LY89,1462.9,9000,459
2JGQYL90Y,1200.4,9000,459
2G9QU8028,1098.3,9000,459
90P9YYQ8V,1267.8,8530,459
U0CLJGP,1182.5,8584,459
8YGPJV09J,1173.1,8242,459
YYPU8RVC,1044.8,8679,459
PGC9RLP2,1226.6,8511,458
LV92Y82U,1224.0,9000,458
8LV8CCUL,1306.5,9000,458
9JYU8PYQV,1313.7,8650,458
290PRQVRG,1382.2,8860,458
8PY9GCCLP,1039.5,8500,458
2JV0U2VR2,1372.6,9000,458
PRRY2Y8,1145.0,8610,458
8UPC88CGG,1341.5,8621,458
2CCY0UCLY,1257.3,8741,458
2LPGYQPC0,1233.8,9000,458
9R9PQ9GUR,1145.4,8801,458
JJ09G80U,1262.6,8718,458
Q28U8LVL,1143.4,8672,458
VLVGJ022,1111.5,8500,458
2RC88LCL2,1119.9,8500,458
2ULR2R8UJ,1136.1,8813,458
QGGQCYRU,1400.8,9000,458
2R8JQ8RJG,1326.3,9000,458
8YY2090C,1271.5,9000,458
QV9YGQ9U,1291.2,8724,458
99GLG2RYR,1229.0,8648,458
99GVP0CGV,1156.9,8589,458
P0YJ8CG0R,1161.0,8556,458
P8L9UQ8V8,1150.7,9000,458
2G9GYPVQ,1128.0,8500,458
GRQ8J2J9,1146.1,8560,458
GRC2RLRY9,1296.6,8552,458
P9JVYVYYJ,1344.2,8500,457
GJ22GQ9,1267.6,8707,457
982CJVLUQ,1172.7,8560,457
9CPQQ99C8,1206.8,8556,457
9YGLR8VQ9,1214.8,9000,457
LL0G08C2,1407.9,9000,457
U98R889P,1221.1,8378,457
2R2C8CL0Q,1234.4,8652,457
R2VVJV0Q,1176.5,9000,457
80Q99JJJU,1113.9,8248,457
Q8UQJ29L,1004.8,8500,457
Q0L0RC022,1214.0,8590,457
2YGRYPQ80,1201.3,9000,457
PQ2YGCC9L,1088.3,9000,457
